filename,folder #,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
5.36,5.36,0.495082498,0.050413359,-384.6647949,117.4355316,17.00723267,33.84345245,23.81097603,14.51017857,-3.03629446,0.011350811,-7.327613831,10.74728012,2.032715321,6.000351429,1.623772264,3.850808382,-0.241255909,2.627496004,-9.25481987,2.358123302,-4.571233749,3.498799324,1
6.3,6.3,0.508617401,0.044832904,-547.3660278,77.86794281,7.899751186,21.53092384,15.24347973,9.129151344,0.616379976,-0.53342092,-6.870550156,5.365445137,2.473715544,2.325297594,-0.748618364,2.167521477,-3.35941577,3.728787899,-3.07250309,1.990202427,-0.421842188,2.636332989,1
6.7,6.7,0.451613247,0.076300398,-485.1470032,75.15736389,5.746805191,19.41156006,7.756126404,3.391565323,0.160204053,-4.174146652,-8.82377243,2.48666811,3.964951038,3.742788315,-0.316453606,2.189714909,-1.595695019,1.38384068,-3.598456383,1.901031613,-1.559947491,1.130268574,0
6.1,6.1,0.428037554,0.137877285,-361.5297546,120.8168945,8.461755753,35.50969315,16.18950653,5.523817062,-2.463870525,-7.41673851,-13.0833292,4.941858768,4.991695881,4.472198486,-2.157083273,2.320909262,-2.590616941,2.396538973,-6.41490984,3.613216162,-1.966673374,1.859949231,1
6.11,6.11,0.457845002,0.0892305,-374.3482056,128.1250763,16.96551704,32.63158798,14.03641701,9.401885986,1.978004575,-5.827619553,-15.81204319,5.105422974,6.96579361,7.818715096,-3.384768963,2.928745985,-2.104783297,4.004923344,-6.300893307,4.178424835,-4.281389236,3.496674538,1
6.12,6.12,0.490186065,0.018513808,-597.0283203,56.90614319,7.808629036,17.01581764,4.90780592,7.314042091,0.918421805,-4.695329666,-8.528553963,5.775878429,0.789183915,4.846957207,-2.046818018,2.332302094,-0.233757675,1.655222058,-3.195634842,3.513452768,-2.731980562,2.489628315,1
6.13,6.13,0.440225095,0.113787353,-424.0016785,111.6445541,8.233644485,25.53494072,12.42399597,5.396327019,0.26929602,-2.966610193,-11.5124054,3.881887436,5.2443223,5.392008781,0.253245771,3.589962959,-0.096236639,2.5349226,-8.041620255,2.009352684,-2.979522228,2.0661726,1
6.14,6.14,0.449717402,0.063292727,-504.8353271,71.60559845,12.65185452,21.00328636,4.373403072,8.142044067,3.668688297,-1.760384798,-6.747056484,2.951814175,2.54744339,6.424545288,-2.877955198,2.87011838,-1.020864844,0.834886909,-2.813786745,2.949158192,-4.244597912,2.563936949,1
6.15,6.15,0.489743233,0.014880826,-706.7313232,42.04867935,9.972819328,12.2420435,5.924015999,3.446830273,1.85745275,1.864375353,-1.648168564,2.783046246,2.302101612,2.640753984,-1.914379835,0.624889433,0.099887952,0.916755676,-2.785844803,1.310481906,-1.742522836,0.051674951,1
6.16,6.16,0.430355519,0.112010419,-408.2147217,112.4631958,14.89324188,21.28148079,8.96003437,9.922552109,0.682373583,-5.027394772,-11.03239155,2.484498501,5.847759724,8.589080811,-0.843456149,2.539809942,-3.281759262,2.226956606,-5.181612968,2.070589781,-3.283192873,3.204495668,1
6.18,6.18,0.436109334,0.11140617,-415.7686157,110.2702103,8.268924713,27.99495697,14.42477226,7.926586628,3.385982037,-7.360996246,-12.61198997,4.869585991,3.609950542,5.554740906,-0.431048751,2.544384241,-0.630029023,-0.190315768,-5.450169563,3.668604374,-4.217172146,2.162834167,1
6.2,6.2,0.473139882,0.07118383,-434.4471436,127.0648041,15.82699299,23.79218292,12.32086849,9.464235306,2.76685524,-2.820978642,-10.95963955,5.271620274,3.217357159,7.211055756,0.943347394,4.879741192,-2.277473688,1.463221431,-7.258520126,2.659628868,-3.824613333,4.695276737,0
6.21,6.21,0.472708076,0.046220928,-613.1376953,56.7692337,7.551006317,19.55584908,8.317440987,4.868252277,5.260037422,-2.095254183,-4.340592861,4.351318836,-0.387487799,4.102313995,-1.483483076,-3.255686998,2.356272697,0.363034338,-6.244901657,2.632989168,-4.450267792,-0.962982655,1
6.22,6.22,0.440841496,0.090169504,-365.4128113,133.2781372,13.92015076,32.79525375,16.6628933,9.363553047,0.86456275,-7.259891987,-14.97793388,8.395715714,5.141151905,6.620163918,-1.64687264,4.070937634,-0.527686477,0.790217817,-6.266154766,5.266468525,-5.640502453,1.738675237,1
6.25,6.25,0.457767397,0.03174258,-637.6328735,27.3763485,2.527563095,5.611808777,3.09877634,3.058139801,-1.096386194,-1.960966468,-1.839876413,1.286926389,0.862393796,1.205906034,0.086271204,1.478040695,-1.585334182,-0.052282568,-0.94738102,0.619933069,-1.332077503,0.919037104,1
6.26,6.26,0.442441761,0.108638741,-390.6328735,117.1602936,11.21452618,23.48906326,13.00835228,8.181250572,-0.079358637,-5.472101212,-10.98904324,2.391432762,5.915153027,7.486707687,-0.018171923,3.519376278,-2.323608398,0.94891572,-5.495510101,2.012092352,-4.201521397,2.778589249,0
6.3,6.3,0.451588184,0.133120373,-391.0310059,96.4088974,9.197980881,26.53789902,10.04339314,7.658278465,0.48891151,-7.009812832,-11.34207821,4.542183876,2.060195208,5.438140392,-0.082571827,2.342743158,-2.780754328,1.368468761,-4.677445412,3.527287006,-4.171554089,3.211075306,0
6.31,6.31,0.405131439,0.244824141,-370.791331,131.0780665,-11.93909677,33.01318486,-7.868676346,-6.87554888,-29.67113431,-4.486633221,-10.06870333,-6.288250923,-1.641675621,-10.25371282,-1.798869645,-4.29234147,5.139056126,-8.673259417,-2.267538786,-3.311751842,-2.369898737,-4.595432043,1
6.34,6.34,0.450922132,0.122511521,-376.0300598,125.8132248,13.71473789,32.69081497,16.59249687,5.328235626,2.452654362,-9.229517937,-15.68252945,4.269886494,4.339206219,5.230601788,-0.961547494,2.479374886,-1.85004425,1.442757845,-6.974228382,3.020607233,-2.327275991,2.71986866,0
6.35,6.35,0.455115885,0.091811277,-428.8907166,104.2215424,13.29105473,28.57538986,14.97581291,10.53823185,0.945281923,-6.833938599,-10.78186798,5.299822807,3.917597294,4.903492928,-1.642248273,2.418335438,-2.348154545,2.229822874,-5.276295185,2.652905226,-3.055855513,3.393274069,0
6.36,6.36,0.425035715,0.171427146,-351.0878906,129.0892944,13.7806263,33.23158646,18.34699821,12.20757866,1.352162123,-10.63109875,-13.22214317,8.02904892,1.581805706,2.930354595,-0.212243557,1.672566652,-3.259862185,3.643776894,-7.189462662,3.473132372,-2.354120255,2.910147429,0
7.2,7.2,0.412836403,0.168038324,-385.467041,132.3407898,-20.81984711,37.58533478,-3.894351482,-2.149828911,-32.8318367,-6.119718552,-9.606105804,-7.15750885,0.510119915,-10.94581127,-2.546437979,-6.074279308,5.95300293,-7.899963379,-1.876266122,-3.229038477,-2.238482952,-1.657791853,1
7.6,7.6,0.390246481,0.335836202,-356.8538818,132.6257477,-3.437342405,22.62919617,-8.908005714,-12.22420025,-26.4052124,-6.009765625,-15.32926083,-5.913016319,-0.425462157,-8.54684639,-3.488731861,-2.540359497,3.917964935,-6.307435513,-2.218029261,-4.904835224,-0.431263655,-5.354379654,1
7.7,7.7,0.368041962,0.309967518,-363.4989624,137.79039,-7.216519356,25.81317329,-8.352103233,-10.65252781,-28.63163757,-4.936939716,-19.27165222,-6.765628815,0.777058065,-7.550282955,-3.636214733,-2.274022102,6.626828194,-7.612933159,-0.595237851,-5.783691406,-0.894111454,-4.575788975,1
7.1,7.1,0.376981318,0.257573187,-387.8644409,121.9066162,-3.644211054,21.8814106,-6.263172626,-6.67672205,-29.06839943,-7.646037579,-11.70996189,-4.692075253,-2.083041668,-6.096493244,-4.31959343,-3.586579084,7.014951706,-7.411159515,-1.508284569,-3.581606627,-1.143775105,-4.504491806,1
7.12,7.12,0.383869976,0.297384262,-366.0638123,134.9291382,-5.138753891,26.20582008,-9.757147789,-4.65231514,-30.22198105,-11.1842165,-9.613445282,-7.175626755,-0.707062066,-8.62198925,-3.788619995,-4.644767284,7.525124073,-7.659682751,-3.51871562,-1.622266412,-3.265031815,-2.884376287,1
7.14,7.14,0.389043957,0.344484419,-379.3522034,112.7767944,-10.21134758,27.41739082,-9.393004417,-5.673111916,-29.59370232,-4.55492878,-11.1847868,-5.382555485,-2.042187214,-7.777421474,-2.757412434,-1.239198685,5.477627754,-8.003317833,0.028044796,-4.988278866,-0.004221818,-4.337511539,1
7.15,7.15,0.376116306,0.30870375,-368.9326477,133.0597382,-11.95600891,33.14638901,-10.82889938,-7.825063705,-29.87841797,-2.826150656,-17.91060638,-5.947511673,-0.473968625,-9.754131317,-2.057963371,-2.816291809,5.521827221,-7.794851303,0.800430298,-5.728727341,0.682034254,-4.419952869,1
7.17,7.17,0.436656415,0.192528978,-409.1097412,125.3061447,1.16309762,25.08052826,-2.65847373,-2.864763975,-22.06846237,-9.304634094,-10.5759716,-4.725126266,0.951705396,-8.898756981,-3.231978178,-3.276850939,3.490354776,-6.554591179,-3.750218868,-3.310525656,-2.810394764,-3.3512187,1
7.19,7.19,0.444392174,0.043636627,-423.4881592,136.804718,-31.46224976,45.49106216,-12.56130791,5.921152592,-29.9720726,-7.154597282,-11.98921871,3.39404726,-0.749621332,-13.17612362,1.70790863,-7.369360924,7.391322136,-13.98070908,-1.451902986,-4.305897713,-4.108541012,-5.207859516,1
7.22,7.22,0.378645688,0.324665815,-356.8164063,130.2109222,-7.095912933,32.76527786,-1.6925354,-9.819893837,-34.41001129,-6.577709675,-11.75029182,-4.897798538,-4.347249508,-7.985031605,-4.701429844,-5.576003551,7.391858578,-8.793561935,-2.431315422,-2.838967323,0.168427765,-5.729025841,1
7.25,7.25,0.360026032,0.16309239,-408.8005676,121.8137665,-1.60069418,28.0375061,-15.68803406,7.572681427,-33.97072983,-5.887500286,-10.75971699,-2.409996986,-5.380016804,-6.118579865,-4.350364208,-6.946767807,10.60938454,-13.41349506,2.058954954,-3.614374161,-1.51923275,-1.165503621,1
7.26,7.26,0.36218974,0.361443341,-340.9216919,139.4767303,-9.957793236,22.54314041,-9.210347176,-11.33215809,-33.62772369,-6.489741802,-13.24238682,-6.580349445,-1.446038604,-8.115312576,-4.272055626,-2.602927208,6.183156013,-7.754566193,-0.987754524,-4.704488754,0.194663838,-3.762855053,1
7.31,7.31,0.483135194,0.126773357,-411.2736206,114.3745041,-12.40516949,30.87104416,-5.609342098,0.847319007,-19.47274971,-1.691354036,-5.106430054,-4.274774551,-0.920760393,-10.42726994,-0.874948442,-3.950011253,2.404011011,-9.678711891,-3.477220535,-3.635133266,-5.719073296,-5.291861534,1
7.34,7.34,0.367549747,0.379012674,-351.1770325,131.3176422,0.198095649,28.11343384,-9.120794296,-13.56473637,-27.43535995,-5.716023922,-16.57276726,-8.781447411,-1.719577432,-10.40350056,-3.810881138,-0.791077137,3.055020571,-6.519958019,-0.689656794,-4.173779488,0.932821095,-5.91702652,0
7.35,7.35,0.353613436,0.283033252,-344.2839661,148.6487732,-16.31620789,35.40323257,-16.30415154,-11.65407181,-35.13064194,-5.190835953,-13.34938812,-9.69217968,0.342983037,-12.3488369,0.179769352,-3.351009607,5.62129879,-7.547504425,-0.8940804,-3.461154938,-1.559050679,-2.765408754,0
8.1,8.1,0.397171468,0.075828761,-399.9540405,133.5336304,-44.12833023,45.04300308,-12.90887547,16.41602707,-39.17013931,6.449205399,-14.66432476,-5.725435257,9.040934563,-3.230397224,8.327994347,-15.91350842,7.56749773,-12.5714674,-4.094172955,-3.757302046,0.039618444,-2.999876022,1
8.5,8.5,0.47042191,0.032775249,-428.4129028,127.3263092,-17.57112122,30.4841671,-9.120475769,16.53735542,-25.59063911,0.466078043,-11.48745918,-4.863819122,2.326367617,-7.52596283,4.043698788,-11.70022297,4.795563698,-9.497488976,-2.345517635,-5.010468006,-4.60697937,-1.989255786,1
8.6,8.6,0.445127308,0.0277333,-439.2809753,140.4102936,-16.80791664,33.94010544,-2.234809875,10.81213284,-30.4160881,-2.121988535,-13.76189709,-5.80752039,0.673849046,-8.302834511,3.041490555,-10.36997318,5.731513977,-8.518500328,-2.632280827,-5.475656509,-3.63869381,-2.180018663,1
8.9,8.9,0.439776391,0.094056487,-403.6854553,126.8846436,-12.83816338,27.95477104,0.38389641,5.504018307,-22.8120079,-2.081171274,-11.9675951,-4.339138985,0.701296628,-8.000959396,2.216119528,-9.956236839,3.563991547,-6.55687809,-4.419136524,-5.776468754,-4.317729473,-2.873460531,1
8.11,8.11,0.43244195,0.04576825,-443.1708984,138.348175,-13.27140236,35.01535797,-0.652128398,15.06052017,-26.05227852,-1.809112787,-13.88354588,-4.760332584,-2.57405901,-7.833242416,3.925163746,-12.40599823,6.823935509,-7.710217953,-1.84450686,-6.714332104,-4.732394695,-2.461244106,1
8.13,8.13,0.397148848,0.143775791,-395.0484314,135.3403625,-11.31605434,24.99023247,-2.30363369,7.435982227,-27.56868172,-7.034478188,-14.77764225,-4.623846054,-0.294802397,-7.321815014,3.10645771,-10.10216522,5.91962719,-7.256597042,-3.330427408,-5.62273407,-5.907917976,-3.31831789,1
8.14,8.14,0.429769695,0.048537318,-419.2489929,134.7216949,-18.27539444,32.99765396,0.668844163,9.70331192,-28.75749397,0.334926009,-9.30287838,-4.547676086,0.513994515,-7.463059902,2.716172934,-10.88000774,6.553912163,-8.478540421,-3.141572475,-4.583494663,-6.277422905,-3.816569567,1
8.16,8.16,0.414928049,0.092142083,-390.7597046,124.3017197,-14.77381802,30.90108299,0.602370799,8.481020927,-26.3786602,-4.644782543,-13.33275318,-6.194174767,-0.184695646,-7.685688972,3.472365141,-9.408713341,5.033745766,-6.465379715,-3.1028862,-4.177767277,-3.647475719,-3.345269918,1
8.18,8.18,0.414493054,0.084392451,-405.4183044,136.9331665,-17.30345726,30.09858704,-2.39286375,9.387316704,-29.0210247,-1.977198482,-12.06926727,-6.809134007,-2.340375662,-7.159787655,2.85334444,-12.43746758,7.520591736,-7.694301605,-2.942268133,-2.994680882,-3.851017237,-4.011909485,1
8.21,8.21,0.462582529,0.055124652,-430.8881226,127.8334427,-11.75695419,28.67133331,-2.765357494,8.756848335,-23.83927345,-1.461939454,-10.40332031,-5.512259483,-2.021827459,-6.570683002,1.155866623,-11.79405594,7.067597866,-7.578780174,-3.83508873,-4.586997509,-5.894933224,-4.994436741,1
8.24,8.24,0.40868032,0.056066211,-408.6036377,145.6099548,-35.61183548,33.06966782,-12.92809486,9.776394844,-33.50435638,1.754687548,-14.10936069,-6.555287361,6.907414436,-1.635386348,2.686268806,-12.64007092,9.618012428,-11.44055271,-3.79143405,-6.6531353,-6.108718395,-6.349115372,1
8.25,8.25,0.478561401,0.009169298,-482.1795654,175.1409302,-22.52845573,41.64691544,-17.18125916,25.30688286,-33.67445755,7.771253586,-17.02889442,-1.374263644,-0.034923833,-5.325126648,2.921931744,-16.57997513,8.822615623,-12.40035248,0.159438729,-11.65491486,-2.871073723,-4.387031078,1
8.3,8.3,0.409419328,0.133187652,-382.0427856,131.2022705,-14.55605507,29.94303322,2.03770709,1.85152173,-27.01164055,-3.674730778,-14.05740833,-7.834435463,-0.413744718,-7.46898365,0.773706853,-9.078337669,5.930158615,-8.004763603,-4.644854546,-3.821904659,-4.894456863,-3.69928956,1
8.33,8.33,0.400693595,0.1207527,-392.250885,126.884346,-2.934824228,22.2415123,5.394040108,2.104128838,-18.81278801,-7.810350895,-17.33866501,-5.577315331,-0.182180762,-7.959105492,-0.755683661,-7.950316429,1.954764128,-7.005391121,-4.626473904,-4.995523453,-5.007365227,-4.119962692,0
8.34,8.34,0.420168996,0.152017042,-392.5130005,126.4407425,-4.943493843,24.5394516,2.926078558,-1.560866237,-21.47644615,-2.016113281,-12.56130314,-7.342606068,-0.786726594,-6.380447865,-1.060708404,-9.429843903,3.107989311,-7.085479736,-4.899003983,-4.033311367,-4.273339748,-4.13765192,0
8.37,8.37,0.41083613,0.125269905,-397.9141541,126.9046631,-10.05896187,34.14063263,9.497750282,1.660357952,-26.48451233,-2.95750618,-11.91004372,-9.383257866,-2.994035959,-7.096763134,-1.469270706,-11.17658234,4.030506611,-8.254499435,-5.616734028,-4.0350914,-4.329116344,-3.777065516,0
8.38,8.38,0.388258964,0.22465457,-354.5883789,134.6546631,-13.13210964,25.73680115,5.595716953,-1.178024411,-27.55587196,-6.478104591,-15.9012661,-6.4185462,0.795787752,-7.493113518,-0.522722661,-8.675973892,4.381299496,-7.853331566,-4.704195499,-4.319887638,-4.801011562,-4.169154167,0
9.1,9.1,0.416569322,0.055135839,-400.2531738,158.4293976,-29.24270248,23.58427429,-24.82418251,6.346206188,-34.12496185,5.957852364,-9.226964951,0.61675036,0.584258914,-17.60203171,-2.420771122,-14.37762737,4.149820805,-16.73210716,-1.627414703,-4.268169403,-6.267106056,-1.753715277,0
9.2,9.2,0.4514893,0.047507074,-363.1687622,119.8893204,12.84278202,41.02462769,9.17878437,4.202568054,-3.028619289,0.679240823,-0.945361137,6.819569111,-8.15917778,2.465592623,-4.265890598,3.897101879,-0.489955634,-1.020583868,-8.496321678,8.814142227,-8.610397339,1.169210553,0
9.3,9.3,0.431881934,0.071998812,-373.0846558,112.6347122,18.29513359,43.283535,15.07804108,7.071361065,1.153099775,1.512254477,-2.454180002,2.277201414,-6.609343052,3.925446272,-1.866164804,3.606767178,1.52239871,1.283824205,-5.867536545,5.864922523,-6.745153904,2.172896385,0
9.4,9.4,0.45257163,0.097054356,-345.4529622,101.4569626,10.05884902,42.51224772,15.31422393,-0.070416093,-0.043989301,2.937501639,-1.515408238,5.477681438,-7.733470757,7.614353975,-0.658532604,3.677890777,-0.598792529,-1.522594631,-5.971991857,6.053689798,-5.001065572,4.233219862,1
9.5,9.5,0.399621725,0.075221777,-352.7147522,109.9627533,10.4518652,43.72835159,15.31262302,0.998189211,-2.749543667,1.521465898,-0.455499083,5.451191902,-6.032708168,4.437119007,-4.59458065,-0.233100742,0.566181064,0.989101052,-4.762581348,6.617338181,-8.93053627,1.897480607,0
9.6,9.6,0.424609631,0.073982954,-355.6578369,113.0104675,10.04310131,39.68279648,15.89743042,3.853359938,-2.021647215,1.722093225,-3.13756156,4.586885452,-5.013640881,5.957339764,-0.571790993,2.99304533,-2.076478481,0.121193133,-6.475312233,5.83996582,-5.914974689,3.402866364,0
9.7,9.7,0.375500262,0.091610447,-345.4098816,112.9580688,5.173798561,41.47770691,16.45430946,3.937787533,-3.948318958,-0.008700361,-0.891460299,4.654487133,-7.321292877,7.623221874,-3.647951603,2.39872551,2.637746334,-0.751565516,-9.095082283,8.872786522,-7.971076012,3.371440649,1
9.8,9.8,0.412665516,0.110876746,-366.0805664,124.7463531,3.536072016,40.76958847,18.18585777,-1.167021275,-2.312435389,3.75316906,0.21870324,4.510094643,-5.101629257,4.35603857,-3.163346767,2.931691408,-0.160103798,-0.057180684,-8.026670456,6.283041477,-5.986150742,3.779284239,0
9.9,9.9,0.362061888,0.170399413,-319.7582092,119.1973572,-3.4369452,38.52295303,13.21553135,-2.287973404,-5.503860474,-1.991001368,-1.024539351,4.854469299,-7.305179596,5.579521179,-1.570165634,3.195490837,-1.149898767,-2.000308514,-7.545686722,6.634790421,-5.66382122,1.866779923,0
9.1,9.1,0.421375155,0.108257376,-343.0406799,111.9506149,3.569754362,38.71733093,14.70892239,1.095913649,-3.153815985,0.416177154,0.109466888,5.970518589,-5.597342968,7.162596226,-1.020509005,3.089657784,1.490840316,-1.605588198,-8.238060951,7.704395294,-6.257736206,2.447545528,0
9.11,9.11,0.375727028,0.124611147,-339.7297974,117.7305984,-1.332371712,39.15940475,14.85399723,-1.938916802,-5.099884987,0.684600413,1.209092021,6.267364502,-6.305084705,7.87935257,-0.328938484,3.05308938,0.307161152,-1.787163377,-7.057152748,8.046795845,-4.831086636,1.662334561,0
9.12,9.12,0.4314273,0.068312287,-363.9121399,116.2857285,9.394975662,39.83986282,17.21684647,1.116525054,-1.418998957,3.697551966,1.172196865,5.73884058,-4.008107662,5.919874191,0.152318537,3.745771408,0.654696882,-2.232864857,-6.551882744,6.64324522,-5.283407688,3.962074518,0
9.13,9.13,0.349646568,0.12258403,-354.1067505,115.8446045,12.05730438,43.44765472,14.58180141,-2.882365704,-3.135988951,2.846635818,-1.069547892,0.541268945,-7.304501057,6.021923065,-1.317245007,5.133401394,-1.419723034,-1.393391252,-5.591049671,5.238607883,-6.038680553,2.38945508,0
9.14,9.14,0.557259142,0.027498687,-375.9986267,82.95107269,27.67581367,45.19484329,19.96383858,3.674694061,1.937622428,9.332832336,-2.70013833,9.962206841,-7.283191681,7.163192749,-1.28546524,4.593892574,-0.993982613,0.769398391,-7.125564575,6.201048374,-6.772939205,7.552436352,1
9.15,9.15,0.400568932,0.134348229,-332.3904724,111.1831055,3.440561295,39.7234726,14.75102234,-3.398830175,-1.549146771,0.289917082,-0.823239207,1.967704177,-5.705039501,7.961669445,0.238943979,2.134679317,0.024121476,-2.502958536,-5.767904282,6.013151169,-3.410784721,2.787461758,1
9.16,9.16,0.399886817,0.129316151,-327.9697876,110.2367096,-0.939827919,42.61842728,11.22781086,-0.487112164,-0.520443559,-0.810244501,-1.022847176,4.503133297,-10.21218109,7.71819973,-0.929076552,4.305100441,-0.826516449,-2.834223747,-5.022506714,5.94686985,-4.81947279,2.359761477,1
9.17,9.17,0.352421939,0.121043809,-345.7010498,122.5052567,1.525268793,41.28113556,14.83276367,-3.230305433,-6.328611374,1.366123796,-0.786511183,3.434748173,-7.69534874,8.134238243,-1.436657548,4.592197418,1.014918923,-1.258616328,-5.521366596,6.982739449,-4.889567852,2.081148386,0
9.19,9.19,0.364938319,0.070244268,-375.9060364,106.2054291,19.41671562,52.50554276,18.7606163,4.966001511,-0.378997505,-1.07492733,-0.921311438,3.293301105,-10.08618259,5.002475739,-5.554913044,-1.372483134,-2.513526917,0.127755314,-8.678285599,9.52562809,-6.301023483,3.242248774,0
9.2,9.2,0.367666572,0.111061402,-403.9202576,130.5630341,-12.90510082,23.62781143,-13.87500763,9.613307953,-26.66966057,-2.120386362,-10.91005707,-6.61471796,-1.408838511,-14.02878666,-1.362022281,-8.423883438,2.009020805,-12.62573338,-2.163236618,-5.004824162,-6.028586864,-1.687661529,0
9.21,9.21,0.401710868,0.068933897,-374.1859131,100.056015,17.04678535,43.98182678,14.55986214,6.713050842,2.327426672,7.204835415,-1.312801719,5.158330917,-5.752853394,4.090413094,-1.445666909,1.77082324,-0.895091653,1.536177397,-7.756987572,8.440244675,-5.409131527,3.081862211,0
9.22,9.22,0.401074648,0.106813215,-360.290802,110.9137344,9.013040543,42.56868744,17.8183918,1.998005152,-3.140535831,1.63005209,1.664792061,5.63448143,-6.488458633,6.248147011,-3.770168543,3.409743071,0.835161865,-1.218554974,-7.730238438,6.86693716,-5.605731964,2.884331465,1
9.24,9.24,0.382382333,0.132915199,-332.2617798,109.9418869,3.540050268,37.78054428,12.72729874,-2.443898916,-0.74766469,4.08160162,-2.58815074,4.86871767,-5.662953854,5.835962772,-1.100000978,4.148068428,-0.695856452,-0.314890534,-6.837802887,5.676178932,-5.673700333,2.333433151,0
9.25,9.25,0.416144192,0.069261014,-350.3762207,104.5637131,9.796516418,38.37934494,12.661129,3.942034483,-0.353155106,4.350391388,-7.224260807,5.11284256,-3.971719503,7.484544277,0.293976545,3.047149181,0.246855259,2.351514816,-4.885054111,8.487910271,-3.976393938,2.940214396,1
9.26,9.26,0.442382067,0.067831106,-361.7373657,112.0684509,8.613244057,40.27158737,15.69359112,4.804679394,-3.656869173,5.178026676,-1.509160995,4.031721115,-5.176308155,7.604166031,-0.455751568,4.408439159,-0.71718806,0.156444013,-6.672070503,6.580376625,-5.571517944,2.702194214,1
9.27,9.27,0.402684867,0.096371494,-346.6454773,115.533287,4.720029831,38.88354874,14.07417583,0.714469075,-1.817020059,1.149570346,-1.274483442,5.296625137,-4.963356018,5.452865601,-1.367854595,3.978404284,1.002568245,-1.237726212,-6.798502922,6.978131771,-4.843182087,2.960921764,0
9.29,9.29,0.382679939,0.098477624,-352.9091492,110.1951599,11.95942307,39.49118805,11.47874641,1.383128524,-1.156003594,3.366476059,-3.204260111,4.232521534,-4.126635551,6.788952351,-1.315543652,4.084082127,-0.800914168,-1.135655642,-5.892261028,5.859935284,-4.350963593,3.393253803,0
9.3,9.3,0.421591848,0.078015409,-333.5733948,100.1665344,6.069273949,35.80554199,11.54957008,3.143555403,-3.600776672,1.712973595,-0.40019998,6.753143787,-3.172959089,9.233182907,0.068337046,4.342401505,0.438223928,-0.170192704,-7.332078934,8.915485382,-6.268053532,1.663884401,0
9.31,9.31,0.409834117,0.059685972,-373.1861572,100.2016907,12.61666298,43.54598618,15.96791553,5.547306538,-0.784317851,6.916864395,-0.612687051,3.751759291,-5.428242683,8.016231537,-0.691778958,2.471392155,-0.301682323,0.459605277,-7.599982738,8.776931763,-5.506740093,2.779439211,0
9.33,9.33,0.391400456,0.151312888,-336.3694763,106.70504,7.916363239,39.82762527,16.68707466,0.863996446,-1.074520946,4.84817791,-1.776007414,5.647803307,-5.72866869,5.551104546,-1.330832005,5.626896858,-1.178051591,-1.24137342,-6.707845688,5.927531719,-4.616449356,3.991297483,1
9.34,9.34,0.378129452,0.165386483,-329.0591431,111.225029,5.412178993,39.4093132,14.75281239,-2.871603251,-2.888571739,-1.122620821,-0.002207053,4.037101269,-6.396670341,3.792723179,-2.796860456,1.914828181,0.369869351,-2.971039534,-5.028408051,5.7109828,-3.946568727,2.199114084,1
9.35,9.35,0.418367177,0.123355776,-334.7889099,110.4460373,1.458916783,38.11042786,14.00876617,3.322220087,-1.366568804,0.123692073,-1.188105941,4.937466621,-6.746812344,5.376953602,-4.161190033,2.231491327,0.772690475,-1.494491935,-7.264601231,8.610980034,-4.73007822,3.079203129,1
9.36,9.36,0.401389867,0.125751272,-347.0696411,109.0982132,10.41792488,38.55215454,15.73191547,0.175964743,-2.280780077,-0.717546225,1.210872889,3.250161171,-4.183745384,6.098526001,1.392420411,3.837274551,2.174942732,-2.41548562,-4.824437141,5.194254398,-3.38479495,1.572689295,1
10.18,10.18,0.432438493,0.115504466,-422.2680359,93.022789,5.529434681,29.81738472,16.09682655,10.77590561,5.442806721,-10.07247448,-5.360110283,9.224061966,0.896432936,2.180256605,-0.568866193,4.088668346,-0.982826233,4.852102757,-4.495685101,3.882140636,-5.011690617,1.223161459,0
10.23,10.23,0.427053988,0.11161577,-364.4423218,101.1113129,3.682528973,45.00459671,25.5618,16.43360329,4.416193485,-11.56112385,-5.497657299,9.965436935,1.435120702,2.90972209,-2.724862576,5.937257767,-0.915328324,2.377440214,-4.587251186,7.386656761,-5.611761093,2.433671236,0
10.24,10.24,0.448641628,0.108708389,-375.5214539,96.64318085,2.613600492,37.34207916,21.10223198,10.21474838,-1.153447151,-6.102547169,0.427582622,9.811971664,-0.797011077,6.941751003,-0.335741848,2.034507036,1.96687448,4.775325775,-8.495427132,6.435750484,-5.773815155,1.260778308,0
10.25,10.25,0.449994832,0.098187879,-330.6786804,125.1532745,-7.888953686,27.21307945,17.05311775,11.88781738,3.172798157,-7.705034256,-5.961501598,17.10647392,1.801289678,6.883308411,-3.375875235,4.196105003,-3.094249487,3.310559273,-9.444205284,5.427169323,-3.919448853,5.521799088,0
10.26,10.26,0.476552248,0.091576211,-493.7357788,59.22535324,-0.752914071,20.8228817,13.1448431,3.932130814,-1.191327691,-5.693653107,-0.279788166,5.415914536,-1.647099257,3.082816124,0.429623365,1.170547485,0.81414777,1.990824699,-4.625918388,3.356245756,-3.311668634,0.324769706,0
