filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
6.31,6.31,1.154227086,0.611470016,0.002769568,0.014426811,0.007771327,0.046627962,0.96762366,0.149324575,5.367201084,31.9315808,0.754247021,23.51038527,0.405131439,0.244824141,-370.791331,131.0780665,-11.93909677,33.01318486,-7.868676346,-6.87554888,-29.67113431,-4.486633221,-10.06870333,-6.288250923,-1.641675621,-10.25371282,-1.798869645,-4.29234147,5.139056126,-8.673259417,-2.267538786,-3.311751842,-2.369898737,-4.595432043,1
6.34,6.34,1.179081916,1.464846268,0.001787403,0.003687313,0.00279255,0.00837765,0.647416813,-0.051145683,2.367745208,33.66567426,-7.375228504,3.794759637,0.450922132,0.122511521,-376.0300598,125.8132248,13.71473789,32.69081497,16.59249687,5.328235626,2.452654362,-9.229517937,-15.68252945,4.269886494,4.339206219,5.230601788,-0.961547494,2.479374886,-1.85004425,1.442757845,-6.974228382,3.020607233,-2.327275991,2.71986866,0
6.35,6.35,1.197770083,2.408279416,0.002447606,0.004878301,0.00387616,0.011628481,1.393119304,0.067889621,8.284832365,89.15963547,3.014805801,14.00839087,0.455115885,0.091811277,-428.8907166,104.2215424,13.29105473,28.57538986,14.97581291,10.53823185,0.945281923,-6.833938599,-10.78186798,5.299822807,3.917597294,4.903492928,-1.642248273,2.418335438,-2.348154545,2.229822874,-5.276295185,2.652905226,-3.055855513,3.393274069,0
6.36,6.36,1.252355154,0.524061646,0.006920048,0.009241956,0.008109882,0.040549409,4.393293581,1.085242088,7.24760821,13.17988074,-7.367716542,21.40235819,0.425035715,0.171427146,-351.0878906,129.0892944,13.7806263,33.23158646,18.34699821,12.20757866,1.352162123,-10.63109875,-13.22214317,8.02904892,1.581805706,2.930354595,-0.212243557,1.672566652,-3.259862185,3.643776894,-7.189462662,3.473132372,-2.354120255,2.910147429,0
7.2,7.2,0.544387798,0.570740583,0.023266629,0.077624626,0.050445628,0.100891255,0.766202914,0.30774096,0.866442673,11.49304371,-15.33811427,27.1000169,0.412836403,0.168038324,-385.467041,132.3407898,-20.81984711,37.58533478,-3.894351482,-2.149828911,-32.8318367,-6.119718552,-9.606105804,-7.15750885,0.510119915,-10.94581127,-2.546437979,-6.074279308,5.95300293,-7.899963379,-1.876266122,-3.229038477,-2.238482952,-1.657791853,1
7.6,7.6,0.372271605,8.368500391,0.013700183,0.024245905,0.0168805,0.067521999,0.969358806,-1.015036029,3.97134843,54.28409312,1.049135727,26.83745654,0.390246481,0.335836202,-356.8538818,132.6257477,-3.437342405,22.62919617,-8.908005714,-12.22420025,-26.4052124,-6.009765625,-15.32926083,-5.913016319,-0.425462157,-8.54684639,-3.488731861,-2.540359497,3.917964935,-6.307435513,-2.218029261,-4.904835224,-0.431263655,-5.354379654,1
7.7,7.7,0.231116665,18.07162494,0.045468317,0.217474398,0.110057386,0.550286929,1.308828061,-0.160425137,5.593938079,70.67671528,3.496361918,27.09814353,0.368041962,0.309967518,-363.4989624,137.79039,-7.216519356,25.81317329,-8.352103233,-10.65252781,-28.63163757,-4.936939716,-19.27165222,-6.765628815,0.777058065,-7.550282955,-3.636214733,-2.274022102,6.626828194,-7.612933159,-0.595237851,-5.783691406,-0.894111454,-4.575788975,1
7.1,7.1,0.49255737,2.13727661,0.103835352,0.103835352,0.103835352,0.103835352,0.886387116,0.669001995,1.078741769,20.38690366,1.640885727,27.10695135,0.376981318,0.257573187,-387.8644409,121.9066162,-3.644211054,21.8814106,-6.263172626,-6.67672205,-29.06839943,-7.646037579,-11.70996189,-4.692075253,-2.083041668,-6.096493244,-4.31959343,-3.586579084,7.014951706,-7.411159515,-1.508284569,-3.581606627,-1.143775105,-4.504491806,1
7.12,7.12,0.505694711,6.302372249,0.021455032,0.021455032,0.021455032,0.021455032,1.090519111,0.27311329,2.876232631,34.89661156,-0.443697606,26.76541935,0.383869976,0.297384262,-366.0638123,134.9291382,-5.138753891,26.20582008,-9.757147789,-4.65231514,-30.22198105,-11.1842165,-9.613445282,-7.175626755,-0.707062066,-8.62198925,-3.788619995,-4.644767284,7.525124073,-7.659682751,-3.51871562,-1.622266412,-3.265031815,-2.884376287,1
7.14,7.14,0.564215074,1.866355111,0.009536927,0.009536927,0.009536927,0.009536927,0.870660953,0.425978712,1.403612271,10.44793143,-0.69689205,27.1950019,0.389043957,0.344484419,-379.3522034,112.7767944,-10.21134758,27.41739082,-9.393004417,-5.673111916,-29.59370232,-4.55492878,-11.1847868,-5.382555485,-2.042187214,-7.777421474,-2.757412434,-1.239198685,5.477627754,-8.003317833,0.028044796,-4.988278866,-0.004221818,-4.337511539,1
7.15,7.15,0.355225387,11.95537663,0.026139535,0.182817956,0.097847199,0.391388796,1.140464201,0.646210693,4.580543581,58.16367427,1.29930678,26.57847931,0.376116306,0.30870375,-368.9326477,133.0597382,-11.95600891,33.14638901,-10.82889938,-7.825063705,-29.87841797,-2.826150656,-17.91060638,-5.947511673,-0.473968625,-9.754131317,-2.057963371,-2.816291809,5.521827221,-7.794851303,0.800430298,-5.728727341,0.682034254,-4.419952869,1
7.17,7.17,0.519259723,8.494191506,0.048526077,0.173266371,0.101520739,0.304562217,1.051781891,0.311266686,4.472379333,59.95156778,4.542022091,25.32698662,0.436656415,0.192528978,-409.1097412,125.3061447,1.16309762,25.08052826,-2.65847373,-2.864763975,-22.06846237,-9.304634094,-10.5759716,-4.725126266,0.951705396,-8.898756981,-3.231978178,-3.276850939,3.490354776,-6.554591179,-3.750218868,-3.310525656,-2.810394764,-3.3512187,1
7.19,7.19,0.747836875,-0.018768641,0,0,0,0,1.090326298,0.893892971,1.205793837,5.451631491,7.580885727,27.18467135,0.444392174,0.043636627,-423.4881592,136.804718,-31.46224976,45.49106216,-12.56130791,5.921152592,-29.9720726,-7.154597282,-11.98921871,3.39404726,-0.749621332,-13.17612362,1.70790863,-7.369360924,7.391322136,-13.98070908,-1.451902986,-4.305897713,-4.108541012,-5.207859516,1
7.22,7.22,0.820259048,0.53677103,0.001750413,0.001750413,0.001750413,0.001750413,1.313299874,0.348034975,3.302341848,28.89259723,5.327552394,27.08096546,0.378645688,0.324665815,-356.8164063,130.2109222,-7.095912933,32.76527786,-1.6925354,-9.819893837,-34.41001129,-6.577709675,-11.75029182,-4.897798538,-4.347249508,-7.985031605,-4.701429844,-5.576003551,7.391858578,-8.793561935,-2.431315422,-2.838967323,0.168427765,-5.729025841,1
7.25,7.25,0.963283661,7.370298184,0.022641186,0.206558464,0.063013825,0.378082953,1.282728256,-0.082985075,5.60224872,82.0946084,3.679431182,26.48041424,0.360026032,0.16309239,-408.8005676,121.8137665,-1.60069418,28.0375061,-15.68803406,7.572681427,-33.97072983,-5.887500286,-10.75971699,-2.409996986,-5.380016804,-6.118579865,-4.350364208,-6.946767807,10.60938454,-13.41349506,2.058954954,-3.614374161,-1.51923275,-1.165503621,1
7.26,7.26,0.846386968,9.466221611,0.051003024,0.051003024,0.051003024,0.051003024,1.005009531,0.104130261,4.512925186,65.32561953,5.296510727,25.26986323,0.36218974,0.361443341,-340.9216919,139.4767303,-9.957793236,22.54314041,-9.210347176,-11.33215809,-33.62772369,-6.489741802,-13.24238682,-6.580349445,-1.446038604,-8.115312576,-4.272055626,-2.602927208,6.183156013,-7.754566193,-0.987754524,-4.704488754,0.194663838,-3.762855053,1
7.31,7.31,1.157505292,0.964452719,0,0,0,0,1.024848522,0.441844481,3.706667113,26.64606158,-0.699114273,26.80374503,0.483135194,0.126773357,-411.2736206,114.3745041,-12.40516949,30.87104416,-5.609342098,0.847319007,-19.47274971,-1.691354036,-5.106430054,-4.274774551,-0.920760393,-10.42726994,-0.874948442,-3.950011253,2.404011011,-9.678711891,-3.477220535,-3.635133266,-5.719073296,-5.291861534,1
7.34,7.34,1.11075988,2.230994995,0.01346723,0.01346723,0.01346723,0.01346723,1.030159498,0.14404652,5.765187647,46.35717739,2.582944551,26.72993935,0.367549747,0.379012674,-351.1770325,131.3176422,0.198095649,28.11343384,-9.120794296,-13.56473637,-27.43535995,-5.716023922,-16.57276726,-8.781447411,-1.719577432,-10.40350056,-3.810881138,-0.791077137,3.055020571,-6.519958019,-0.689656794,-4.173779488,0.932821095,-5.91702652,0
7.35,7.35,1.007294006,1.173411784,0.010423532,0.010423532,0.010423532,0.010423532,0.923178086,0.244403803,2.829768594,25.84898641,0.500431182,26.18423823,0.353613436,0.283033252,-344.2839661,148.6487732,-16.31620789,35.40323257,-16.30415154,-11.65407181,-35.13064194,-5.190835953,-13.34938812,-9.69217968,0.342983037,-12.3488369,0.179769352,-3.351009607,5.62129879,-7.547504425,-0.8940804,-3.461154938,-1.559050679,-2.765408754,0
8.1,8.1,-1.029942142,3.564312522,0.169181404,0.169181404,0.169181404,0.169181404,1.314520953,1.270761341,1.358280564,2.629041905,-0.922951535,71.24756064,0.397171468,0.075828761,-399.9540405,133.5336304,-44.12833023,45.04300308,-12.90887547,16.41602707,-39.17013931,6.449205399,-14.66432476,-5.725435257,9.040934563,-3.230397224,8.327994347,-15.91350842,7.56749773,-12.5714674,-4.094172955,-3.757302046,0.039618444,-2.999876022,1
8.5,8.5,-1.414605848,86.18292876,0.064328708,0.085986711,0.075157709,0.150315419,1.102435464,0.025859797,4.36389943,90.39970807,-4.861618201,35.72052793,0.47042191,0.032775249,-428.4129028,127.3263092,-17.57112122,30.4841671,-9.120475769,16.53735542,-25.59063911,0.466078043,-11.48745918,-4.863819122,2.326367617,-7.52596283,4.043698788,-11.70022297,4.795563698,-9.497488976,-2.345517635,-5.010468006,-4.60697937,-1.989255786,1
8.6,8.6,-1.119745282,32.06888425,0.032485654,0.184610907,0.105976932,0.847815454,1.154438412,0.048178749,3.918657004,33.47871395,-5.60466582,66.9529719,0.445127308,0.0277333,-439.2809753,140.4102936,-16.80791664,33.94010544,-2.234809875,10.81213284,-30.4160881,-2.121988535,-13.76189709,-5.80752039,0.673849046,-8.302834511,3.041490555,-10.36997318,5.731513977,-8.518500328,-2.632280827,-5.475656509,-3.63869381,-2.180018663,1
8.9,8.9,-2.626504937,132.7909256,0.041992008,0.167732945,0.079940015,0.799400147,1.623395615,0.068017818,4.903894074,84.416572,-28.21815153,60.29881558,0.439776391,0.094056487,-403.6854553,126.8846436,-12.83816338,27.95477104,0.38389641,5.504018307,-22.8120079,-2.081171274,-11.9675951,-4.339138985,0.701296628,-8.000959396,2.216119528,-9.956236839,3.563991547,-6.55687809,-4.419136524,-5.776468754,-4.317729473,-2.873460531,1
8.11,8.11,0.201109042,3.485402666,0,0,0,0,0.848256921,0.209887823,1.698231268,15.26862458,-5.877583114,53.35389351,0.43244195,0.04576825,-443.1708984,138.348175,-13.27140236,35.01535797,-0.652128398,15.06052017,-26.05227852,-1.809112787,-13.88354588,-4.760332584,-2.57405901,-7.833242416,3.925163746,-12.40599823,6.823935509,-7.710217953,-1.84450686,-6.714332104,-4.732394695,-2.461244106,1
8.13,8.13,0.679043475,17.18671532,0.016487341,0.152640828,0.074257704,0.519803926,1.121540596,0.106146027,4.565906611,48.22624562,8.135048465,63.82972018,0.397148848,0.143775791,-395.0484314,135.3403625,-11.31605434,24.99023247,-2.30363369,7.435982227,-27.56868172,-7.034478188,-14.77764225,-4.623846054,-0.294802397,-7.321815014,3.10645771,-10.10216522,5.91962719,-7.256597042,-3.330427408,-5.62273407,-5.907917976,-3.31831789,1
8.14,8.14,0.85445342,2.524154127,0.051338284,0.098855969,0.075097126,0.150194253,0.954541745,0.164319962,3.043464767,8.590875705,0.247548465,70.94258779,0.429769695,0.048537318,-419.2489929,134.7216949,-18.27539444,32.99765396,0.668844163,9.70331192,-28.75749397,0.334926009,-9.30287838,-4.547676086,0.513994515,-7.463059902,2.716172934,-10.88000774,6.553912163,-8.478540421,-3.141572475,-4.583494663,-6.277422905,-3.816569567,1
8.16,8.16,1.156878786,7.477750215,0.01786703,0.106780361,0.055911157,0.335466941,0.77790515,0.139211141,3.632333782,19.44762876,-5.087451535,70.02956108,0.414928049,0.092142083,-390.7597046,124.3017197,-14.77381802,30.90108299,0.602370799,8.481020927,-26.3786602,-4.644782543,-13.33275318,-6.194174767,-0.184695646,-7.685688972,3.472365141,-9.408713341,5.033745766,-6.465379715,-3.1028862,-4.177767277,-3.647475719,-3.345269918,1
8.18,8.18,1.089600768,0.391608374,0,0,0,0,0.966436001,0.197695062,2.077653452,8.697924011,5.477548465,71.31084493,0.414493054,0.084392451,-405.4183044,136.9331665,-17.30345726,30.09858704,-2.39286375,9.387316704,-29.0210247,-1.977198482,-12.06926727,-6.809134007,-2.340375662,-7.159787655,2.85334444,-12.43746758,7.520591736,-7.694301605,-2.942268133,-2.994680882,-3.851017237,-4.011909485,1
8.21,8.21,0.637538463,2.104458103,0.006892489,0.006892489,0.006892489,0.006892489,1.081616095,0.250599244,3.222119711,22.713938,5.025048465,70.25245021,0.462582529,0.055124652,-430.8881226,127.8334427,-11.75695419,28.67133331,-2.765357494,8.756848335,-23.83927345,-1.461939454,-10.40332031,-5.512259483,-2.021827459,-6.570683002,1.155866623,-11.79405594,7.067597866,-7.578780174,-3.83508873,-4.586997509,-5.894933224,-4.994436741,1
8.24,8.24,0.551740201,8.599446238,0.063284025,0.063284025,0.063284025,0.063284025,0.867447316,0.189532112,1.619908279,7.807025845,-9.565784868,71.1832814,0.40868032,0.056066211,-408.6036377,145.6099548,-35.61183548,33.06966782,-12.92809486,9.776394844,-33.50435638,1.754687548,-14.10936069,-6.555287361,6.907414436,-1.635386348,2.686268806,-12.64007092,9.618012428,-11.44055271,-3.79143405,-6.6531353,-6.108718395,-6.349115372,1
8.25,8.25,0.357907088,22.19441724,0.065452048,0.330658854,0.132748778,0.663743889,0.686283786,0.041565727,2.396628474,21.96108115,-9.599639035,70.8070001,0.478561401,0.009169298,-482.1795654,175.1409302,-22.52845573,41.64691544,-17.18125916,25.30688286,-33.67445755,7.771253586,-17.02889442,-1.374263644,-0.034923833,-5.325126648,2.921931744,-16.57997513,8.822615623,-12.40035248,0.159438729,-11.65491486,-2.871073723,-4.387031078,1
8.3,8.3,-2.314507528,317.1438614,0.08513784,0.663308582,0.275986771,5.519735423,1.764340012,-0.12334653,8.842362469,178.1983412,-4.69950599,67.37077559,0.409419328,0.133187652,-382.0427856,131.2022705,-14.55605507,29.94303322,2.03770709,1.85152173,-27.01164055,-3.674730778,-14.05740833,-7.834435463,-0.413744718,-7.46898365,0.773706853,-9.078337669,5.930158615,-8.004763603,-4.644854546,-3.821904659,-4.894456863,-3.69928956,1
8.33,8.33,-0.651147272,89.48672196,0.034119395,0.160380006,0.07238291,0.434297458,1.44436303,0.08145052,6.823323943,90.9948709,1.894413545,68.16655525,0.400693595,0.1207527,-392.250885,126.884346,-2.934824228,22.2415123,5.394040108,2.104128838,-18.81278801,-7.810350895,-17.33866501,-5.577315331,-0.182180762,-7.959105492,-0.755683661,-7.950316429,1.954764128,-7.005391121,-4.626473904,-4.995523453,-5.007365227,-4.119962692,0
8.34,8.34,-0.521455617,54.80261551,0.03179421,0.199926098,0.087532329,1.225452605,1.864265016,0.10190956,5.93221912,76.43486567,-2.190860626,70.80083963,0.420168996,0.152017042,-392.5130005,126.4407425,-4.943493843,24.5394516,2.926078558,-1.560866237,-21.47644615,-2.016113281,-12.56130314,-7.342606068,-0.786726594,-6.380447865,-1.060708404,-9.429843903,3.107989311,-7.085479736,-4.899003983,-4.033311367,-4.273339748,-4.13765192,0
8.37,8.37,-2.753184985,391.4944347,0.066341811,0.576912398,0.209670434,6.080442574,2.188071093,0.154193771,6.38469454,273.5088867,-8.567041087,57.72668128,0.41083613,0.125269905,-397.9141541,126.9046631,-10.05896187,34.14063263,9.497750282,1.660357952,-26.48451233,-2.95750618,-11.91004372,-9.383257866,-2.994035959,-7.096763134,-1.469270706,-11.17658234,4.030506611,-8.254499435,-5.616734028,-4.0350914,-4.329116344,-3.777065516,0
8.38,8.38,-12.15992062,202.7120929,0.302974943,1.114607036,0.793258649,3.966293247,2.686091292,0.469655625,5.674001245,34.91918679,-14.66495153,71.03905123,0.388258964,0.22465457,-354.5883789,134.6546631,-13.13210964,25.73680115,5.595716953,-1.178024411,-27.55587196,-6.478104591,-15.9012661,-6.4185462,0.795787752,-7.493113518,-0.522722661,-8.675973892,4.381299496,-7.853331566,-4.704195499,-4.319887638,-4.801011562,-4.169154167,0
9.1,9.1,-2.0940142,3.434409466,0,0,0,0,2.623182587,0.443291946,3.710299201,10.49273035,1.600501628,94.59022105,0.416569322,0.055135839,-400.2531738,158.4293976,-29.24270248,23.58427429,-24.82418251,6.346206188,-34.12496185,5.957852364,-9.226964951,0.61675036,0.584258914,-17.60203171,-2.420771122,-14.37762737,4.149820805,-16.73210716,-1.627414703,-4.268169403,-6.267106056,-1.753715277,0
9.2,9.2,-1.529714549,4.45650572,0.025513429,0.214885649,0.077464601,0.309858405,2.167314185,0.611227791,4.355839825,8.669256741,-0.105569801,92.2757444,0.4514893,0.047507074,-363.1687622,119.8893204,12.84278202,41.02462769,9.17878437,4.202568054,-3.028619289,0.679240823,-0.945361137,6.819569111,-8.15917778,2.465592623,-4.265890598,3.897101879,-0.489955634,-1.020583868,-8.496321678,8.814142227,-8.610397339,1.169210553,0
9.3,9.3,-2.912172997,25.92704014,0.322055352,0.322055352,0.322055352,0.322055352,4.094035584,0.187219559,13.79240507,65.50456935,-4.098665039,93.67067635,0.431881934,0.071998812,-373.0846558,112.6347122,18.29513359,43.283535,15.07804108,7.071361065,1.153099775,1.512254477,-2.454180002,2.277201414,-6.609343052,3.925446272,-1.866164804,3.606767178,1.52239871,1.283824205,-5.867536545,5.864922523,-6.745153904,2.172896385,0
9.4,9.4,-1.020319039,5.884643273,0.063423399,0.063423399,0.063423399,0.063423399,2.24929705,0.521900214,5.508761087,13.4957823,-6.792998372,94.15688049,0.45257163,0.097054356,-345.4529622,101.4569626,10.05884902,42.51224772,15.31422393,-0.070416093,-0.043989301,2.937501639,-1.515408238,5.477681438,-7.733470757,7.614353975,-0.658532604,3.677890777,-0.598792529,-1.522594631,-5.971991857,6.053689798,-5.001065572,4.233219862,1
9.5,9.5,-2.461685352,74.46114748,0.066203475,0.518438378,0.220501796,1.323010778,1.236498359,0.047868538,10.49800403,65.53441303,-13.48741504,87.70241644,0.399621725,0.075221777,-352.7147522,109.9627533,10.4518652,43.72835159,15.31262302,0.998189211,-2.749543667,1.521465898,-0.455499083,5.451191902,-6.032708168,4.437119007,-4.59458065,-0.233100742,0.566181064,0.989101052,-4.762581348,6.617338181,-8.93053627,1.897480607,0
9.6,9.6,-3.4538268,223.8534748,0.063575668,0.591152935,0.184223606,3.868695736,1.493728598,0.02642992,6.82008992,159.82896,-1.474447352,46.83671602,0.424609631,0.073982954,-355.6578369,113.0104675,10.04310131,39.68279648,15.89743042,3.853359938,-2.021647215,1.722093225,-3.13756156,4.586885452,-5.013640881,5.957339764,-0.571790993,2.99304533,-2.076478481,0.121193133,-6.475312233,5.83996582,-5.914974689,3.402866364,0
9.7,9.7,-3.585049318,94.10001346,0.058893578,0.424425785,0.178015499,1.958170484,1.862564741,0.043104401,8.438705617,85.67797808,-14.10033171,94.33213914,0.375500262,0.091610447,-345.4098816,112.9580688,5.173798561,41.47770691,16.45430946,3.937787533,-3.948318958,-0.008700361,-0.891460299,4.654487133,-7.321292877,7.623221874,-3.647951603,2.39872551,2.637746334,-0.751565516,-9.095082283,8.872786522,-7.971076012,3.371440649,1
9.8,9.8,-3.572481497,65.36998201,0.052235742,0.465569574,0.173436572,1.387492578,2.42617806,0.106229222,12.34887143,77.63769791,-12.24433171,92.72482064,0.412665516,0.110876746,-366.0805664,124.7463531,3.536072016,40.76958847,18.18585777,-1.167021275,-2.312435389,3.75316906,0.21870324,4.510094643,-5.101629257,4.35603857,-3.163346767,2.931691408,-0.160103798,-0.057180684,-8.026670456,6.283041477,-5.986150742,3.779284239,0
9.9,9.9,-2.691191464,63.70719577,0.039878211,0.384657092,0.131837007,1.58204408,2.136817437,0.070498191,16.72949581,121.7985939,-6.951229141,92.88585841,0.362061888,0.170399413,-319.7582092,119.1973572,-3.4369452,38.52295303,13.21553135,-2.287973404,-5.503860474,-1.991001368,-1.024539351,4.854469299,-7.305179596,5.579521179,-1.570165634,3.195490837,-1.149898767,-2.000308514,-7.545686722,6.634790421,-5.66382122,1.866779923,0
9.1,9.1,-2.288102447,116.5986431,0.020826544,0.099791197,0.039841623,0.597624349,1.310567213,0.131240944,8.127845649,138.9201246,-3.324989026,69.88068338,0.421375155,0.108257376,-343.0406799,111.9506149,3.569754362,38.71733093,14.70892239,1.095913649,-3.153815985,0.416177154,0.109466888,5.970518589,-5.597342968,7.162596226,-1.020509005,3.089657784,1.490840316,-1.605588198,-8.238060951,7.704395294,-6.257736206,2.447545528,0
9.11,9.11,-0.887494585,41.78158309,0.020490733,0.039201036,0.031796726,0.190780355,1.267799226,-0.308250736,17.54178124,82.4069497,0.031861277,90.15465049,0.375727028,0.124611147,-339.7297974,117.7305984,-1.332371712,39.15940475,14.85399723,-1.938916802,-5.099884987,0.684600413,1.209092021,6.267364502,-6.305084705,7.87935257,-0.328938484,3.05308938,0.307161152,-1.787163377,-7.057152748,8.046795845,-4.831086636,1.662334561,0
9.12,9.12,-0.166373105,17.88988181,0.013587314,0.026656644,0.017976194,0.053928582,2.963520656,2.368003475,3.72101851,8.890561968,2.401515142,93.41937818,0.4314273,0.068312287,-363.9121399,116.2857285,9.394975662,39.83986282,17.21684647,1.116525054,-1.418998957,3.697551966,1.172196865,5.73884058,-4.008107662,5.919874191,0.152318537,3.745771408,0.654696882,-2.232864857,-6.551882744,6.64324522,-5.283407688,3.962074518,0
9.13,9.13,-1.373221422,43.07112381,0.04153289,0.327171386,0.131895246,1.582742949,5.925623114,2.931362728,8.919883499,11.85124623,-4.578058978,83.58697767,0.349646568,0.12258403,-354.1067505,115.8446045,12.05730438,43.44765472,14.58180141,-2.882365704,-3.135988951,2.846635818,-1.069547892,0.541268945,-7.304501057,6.021923065,-1.317245007,5.133401394,-1.419723034,-1.393391252,-5.591049671,5.238607883,-6.038680553,2.38945508,0
9.14,9.14,0.25304276,1.876895184,0.023986482,0.096936204,0.050448893,0.151346678,0.960945256,0.230096796,4.23435432,15.37512409,-12.85799837,94.02793462,0.557259142,0.027498687,-375.9986267,82.95107269,27.67581367,45.19484329,19.96383858,3.674694061,1.937622428,9.332832336,-2.70013833,9.962206841,-7.283191681,7.163192749,-1.28546524,4.593892574,-0.993982613,0.769398391,-7.125564575,6.201048374,-6.772939205,7.552436352,1
9.15,9.15,0.183617578,3.839224633,0.059822281,0.059822281,0.059822281,0.059822281,0.953531067,0.21223128,3.182670979,9.53531067,-11.72099837,93.93172493,0.400568932,0.134348229,-332.3904724,111.1831055,3.440561295,39.7234726,14.75102234,-3.398830175,-1.549146771,0.289917082,-0.823239207,1.967704177,-5.705039501,7.961669445,0.238943979,2.134679317,0.024121476,-2.502958536,-5.767904282,6.013151169,-3.410784721,2.787461758,1
9.16,9.16,0.443055199,7.706760666,0.010847813,0.060329088,0.033021815,0.132087261,0.570583744,0.151488528,3.177906841,13.69400985,-6.786998372,89.29101973,0.399886817,0.129316151,-327.9697876,110.2367096,-0.939827919,42.61842728,11.22781086,-0.487112164,-0.520443559,-0.810244501,-1.022847176,4.503133297,-10.21218109,7.71819973,-0.929076552,4.305100441,-0.826516449,-2.834223747,-5.022506714,5.94686985,-4.81947279,2.359761477,1
9.17,9.17,-0.540627527,19.82551196,0.039332403,0.36330112,0.165545298,0.496635895,0.800102789,-0.285621083,3.252942006,24.80318646,0.353418295,90.51668101,0.352421939,0.121043809,-345.7010498,122.5052567,1.525268793,41.28113556,14.83276367,-3.230305433,-6.328611374,1.366123796,-0.786511183,3.434748173,-7.69534874,8.134238243,-1.436657548,4.592197418,1.014918923,-1.258616328,-5.521366596,6.982739449,-4.889567852,2.081148386,0
9.19,9.19,-0.767029245,8.836205096,0.12229303,0.345396796,0.233844913,0.467689825,2.159810669,0.270591964,4.123588124,10.79905334,5.265501628,94.52222462,0.364938319,0.070244268,-375.9060364,106.2054291,19.41671562,52.50554276,18.7606163,4.966001511,-0.378997505,-1.07492733,-0.921311438,3.293301105,-10.08618259,5.002475739,-5.554913044,-1.372483134,-2.513526917,0.127755314,-8.678285599,9.52562809,-6.301023483,3.242248774,0
9.2,9.2,0.515483514,0.04105454,0,0,0,0,1.107227435,0.272974033,4.071182612,9.965046911,5.144668295,94.55377938,0.367666572,0.111061402,-403.9202576,130.5630341,-12.90510082,23.62781143,-13.87500763,9.613307953,-26.66966057,-2.120386362,-10.91005707,-6.61471796,-1.408838511,-14.02878666,-1.362022281,-8.423883438,2.009020805,-12.62573338,-2.163236618,-5.004824162,-6.028586864,-1.687661529,0
9.21,9.21,-1.474467674,21.55751878,0.045397294,0.053654301,0.049525797,0.099051594,0.630911201,-0.221305227,1.94875938,11.98731283,9.696183446,90.3410876,0.401710868,0.068933897,-374.1859131,100.056015,17.04678535,43.98182678,14.55986214,6.713050842,2.327426672,7.204835415,-1.312801719,5.158330917,-5.752853394,4.090413094,-1.445666909,1.77082324,-0.895091653,1.536177397,-7.756987572,8.440244675,-5.409131527,3.081862211,0
9.22,9.22,0.138332332,18.65723754,0.018409518,0.162209138,0.060974544,0.304872719,5.102221358,1.808217325,6.776021648,15.30666408,13.05300163,93.97216319,0.401074648,0.106813215,-360.290802,110.9137344,9.013040543,42.56868744,17.8183918,1.998005152,-3.140535831,1.63005209,1.664792061,5.63448143,-6.488458633,6.248147011,-3.770168543,3.409743071,0.835161865,-1.218554974,-7.730238438,6.86693716,-5.605731964,2.884331465,1
9.24,9.24,-2.597401753,155.0386216,0.048068343,0.186558192,0.09899615,0.296988449,1.039451659,0.126476806,5.12167492,78.99832609,-7.182755948,-4.399016449,0.382382333,0.132915199,-332.2617798,109.9418869,3.540050268,37.78054428,12.72729874,-2.443898916,-0.74766469,4.08160162,-2.58815074,4.86871767,-5.662953854,5.835962772,-1.100000978,4.148068428,-0.695856452,-0.314890534,-6.837802887,5.676178932,-5.673700333,2.333433151,0
9.25,9.25,-0.698809996,7.905132083,0.014007783,0.100090635,0.058060268,0.348361609,1.819669579,0.257490586,5.439681094,23.65570452,-22.75771266,94.53025044,0.416144192,0.069261014,-350.3762207,104.5637131,9.796516418,38.37934494,12.661129,3.942034483,-0.353155106,4.350391388,-7.224260807,5.11284256,-3.971719503,7.484544277,0.293976545,3.047149181,0.246855259,2.351514816,-4.885054111,8.487910271,-3.976393938,2.940214396,1
9.26,9.26,-0.216364856,10.63652451,0.010297101,0.074124767,0.032464606,0.389575272,0.749905618,-0.109347997,3.765086782,34.49565845,-10.85099837,42.85768584,0.442382067,0.067831106,-361.7373657,112.0684509,8.613244057,40.27158737,15.69359112,4.804679394,-3.656869173,5.178026676,-1.509160995,4.031721115,-5.176308155,7.604166031,-0.455751568,4.408439159,-0.71718806,0.156444013,-6.672070503,6.580376625,-5.571517944,2.702194214,1
