filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,Label
2.32,2.32,0.885391035,4.75522408,0.015715858,0.028962478,0.022339168,0.044678336,1.39786368,0.38693593,3.720515507,32.15086464,0.617637957,17.50106046,neutral
2.33,2.33,0.970697595,10.05085586,0.009903736,0.024300482,0.014257044,0.099799306,1.059062491,0.344528162,3.734956083,34.94906221,3.944503036,16.33408162,neutral
2.34,2.34,-0.219353274,59.76448138,0.031976355,0.312534386,0.111590613,0.892724906,0.873987279,0.133586075,2.365477649,44.57335125,4.808449923,17.57328224,high
2.35,2.35,1.089207714,6.171105969,0.008382328,0.018269165,0.011811091,0.082677637,0.756469552,0.380538206,2.71936316,24.96349523,2.084860179,16.07710342,high
2.36,2.36,0.771089713,25.90734484,0.014742143,0.084705209,0.036762554,0.735251084,0.917240192,0.148575028,4.507801093,41.27580864,1.127883435,17.56528476,high
2.37,2.37,1.034737037,10.66958721,0.014243429,0.04746465,0.032296428,0.355260703,1.530314593,-0.008626181,6.795809843,59.68226913,1.099405634,17.1603043,high
2.38,2.38,1.26739565,2.739811603,0.023488961,0.056853623,0.031237082,0.187422494,0.572908615,0.246186011,1.041331657,8.593629224,0.830693512,17.67449369,high
3.1,3.1,-0.795322882,7.558728356,0.025351397,0.084056135,0.054925219,0.329551317,1.383522121,0.168430742,4.528996167,31.82100878,3.54484082,21.6787204,high
3.2,3.2,-0.717224505,5.242126767,0.026444614,0.086501396,0.051823149,0.207292594,1.479416778,0.39413088,4.528996167,23.67066844,3.571507487,21.68561207,high
3.3,3.3,-0.682659108,6.879739229,0.020466189,0.097998029,0.061372426,0.429606982,1.017696127,0.33349213,2.940764634,18.31853029,3.392174153,21.72402445,high
3.4,3.4,-0.581798475,3.814253989,0.017992215,0.051391739,0.033346811,0.200080865,0.916427614,0.709142404,1.14891864,17.41212467,3.96734082,21.67341874,high
