filename,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,folder #,Label
11-07.wav,0.448803276,0.014524054,-450.1216736,128.4645081,-13.19860935,41.97690582,-6.216939449,18.10857964,-35.18950272,-1.438624382,-9.73336792,-4.945134163,-0.520510495,-7.625470638,4.252388,-11.91162395,7.716510296,-9.139166832,-1.862502217,-6.034250736,-2.96713686,-3.116413116,11,1
11-08.wav,0.417329609,0.088144235,-401.8253174,136.0347748,-15.48956299,24.97757721,-0.328823358,7.342131615,-26.81464386,-4.189909935,-14.54759121,-5.034491539,2.08449173,-6.756995678,2.386553049,-9.444278717,5.669269085,-8.316904068,-3.762115955,-4.910531044,-5.274326801,-2.766202211,11,1
11-09.wav,0.439776391,0.094056487,-403.6854553,126.8846436,-12.83816338,27.95477104,0.38389641,5.504018307,-22.8120079,-2.081171274,-11.9675951,-4.339138985,0.701296628,-8.000959396,2.216119528,-9.956236839,3.563991547,-6.55687809,-4.419136524,-5.776468754,-4.317729473,-2.873460531,11,0
11-10.wav,0.391558737,0.119312979,-389.0828857,138.8629608,-21.7696228,31.10903358,-2.819171667,5.141277313,-28.15351868,-1.079969764,-12.04562187,-3.419253588,0.908129513,-6.663070202,3.584252119,-11.95169067,6.167201042,-8.355975151,-4.387961864,-5.960020542,-4.956218243,-3.517285347,11,0
11-11.wav,0.43244195,0.04576825,-443.1708984,138.348175,-13.27140236,35.01535797,-0.652128398,15.06052017,-26.05227852,-1.809112787,-13.88354588,-4.760332584,-2.57405901,-7.833242416,3.925163746,-12.40599823,6.823935509,-7.710217953,-1.84450686,-6.714332104,-4.732394695,-2.461244106,11,0
11-14.wav,0.429769695,0.048537318,-419.2489929,134.7216949,-18.27539444,32.99765396,0.668844163,9.70331192,-28.75749397,0.334926009,-9.30287838,-4.547676086,0.513994515,-7.463059902,2.716172934,-10.88000774,6.553912163,-8.478540421,-3.141572475,-4.583494663,-6.277422905,-3.816569567,11,1
11-15.wav,0.398352385,0.169840112,-373.1149292,160.8817749,-32.8982811,33.38199615,-12.48795795,3.408727407,-24.5041008,-1.786427975,-22.65148544,-4.916082382,6.659027576,-0.11112307,8.204231262,-15.48100948,7.255108833,-8.855333328,-6.220161438,-8.476441383,-7.380078793,-3.795926571,11,1
11-18.wav,0.414493054,0.084392451,-405.4183044,136.9331665,-17.30345726,30.09858704,-2.39286375,9.387316704,-29.0210247,-1.977198482,-12.06926727,-6.809134007,-2.340375662,-7.159787655,2.85334444,-12.43746758,7.520591736,-7.694301605,-2.942268133,-2.994680882,-3.851017237,-4.011909485,11,0
11-19.wav,0.377562582,0.149350062,-389.553009,138.6691895,-25.41950989,37.18700409,-3.860590219,4.586511135,-34.95451736,3.923773289,-14.6802578,-11.15916538,-0.160130888,-1.17423749,4.19991684,-19.32198143,8.087039948,-10.47560883,-5.444637299,-3.340186596,-5.019863129,-4.918536186,11,0
11-22.wav,0.38820678,0.143307343,-395.6751404,127.6054077,-5.956092358,24.9930687,5.384230614,4.875727654,-20.50226021,-6.961272717,-13.00630856,-4.471806049,-4.801280022,-8.653726578,1.584911346,-10.12824917,3.362811089,-5.064255238,-3.920816183,-4.386719227,-3.375898838,-4.009697914,11,1
11-25.wav,0.478561401,0.009169298,-482.1795654,175.1409302,-22.52845573,41.64691544,-17.18125916,25.30688286,-33.67445755,7.771253586,-17.02889442,-1.374263644,-0.034923833,-5.325126648,2.921931744,-16.57997513,8.822615623,-12.40035248,0.159438729,-11.65491486,-2.871073723,-4.387031078,11,1
11-26.wav,0.412380844,0.102394797,-400.6134949,140.4012909,-18.43274689,30.07509041,2.232580423,2.903560877,-27.78660965,-0.04242691,-12.80601883,-7.875526428,-1.010176897,-6.576485157,2.17710948,-10.46300983,5.644496441,-7.895675659,-3.280907631,-4.276231766,-3.895445824,-3.221861362,11,1
11-28.wav,0.422828376,0.072364725,-408.7566223,128.5241089,-7.885363102,25.13845634,5.33307457,4.342975616,-23.63564682,-6.037798882,-13.00883007,-5.643638611,-0.195874855,-7.541878223,0.514998138,-8.632490158,3.727689266,-6.368610382,-4.797359943,-4.141325474,-4.286734581,-3.612920523,11,1
11-29.wav,0.424815893,0.075697698,-402.0032654,131.5940247,-12.80063438,29.34248924,3.613484859,4.292705059,-22.40699387,-4.835165024,-16.99911308,-5.581255436,-0.010266891,-7.323738098,2.934015036,-10.2928896,3.869999886,-6.014876842,-4.168100834,-5.622663021,-4.273736954,-3.039367676,11,1
11-31.wav,0.400143236,0.151740327,-378.0315857,129.0141602,-6.686059475,21.15036201,2.282721996,-2.036819696,-22.81211472,-1.664990664,-13.30737209,-8.096244812,-0.119438976,-5.847982883,-2.565557718,-8.501173019,4.55561161,-9.432584763,-5.389586926,-4.30728054,-4.95909977,-3.666062117,11,0
11-32.wav,0.387583375,0.169491842,-386.8361511,132.4394226,-8.729099274,21.57201195,12.2922802,1.802802205,-22.57864571,-10.07172298,-15.11827087,-5.736856461,-2.589116335,-8.203818321,0.613097429,-7.071387291,2.115172625,-5.997356415,-4.911200047,-4.156837463,-4.685049534,-3.554550171,11,1
11-34.wav,0.420168996,0.152017042,-392.5130005,126.4407425,-4.943493843,24.5394516,2.926078558,-1.560866237,-21.47644615,-2.016113281,-12.56130314,-7.342606068,-0.786726594,-6.380447865,-1.060708404,-9.429843903,3.107989311,-7.085479736,-4.899003983,-4.033311367,-4.273339748,-4.13765192,11,1
11-35.wav,0.393585622,0.148777515,-375.9093018,127.2195892,-9.706693649,31.53621292,6.614325523,1.549631715,-25.8788166,-3.240963697,-13.75999069,-9.991206169,-3.999355316,-8.675021172,-0.661593497,-10.3589983,4.366327286,-7.047558784,-4.260955334,-3.825254202,-4.241786957,-3.784808874,11,1
11-37.wav,0.41083613,0.125269905,-397.9141541,126.9046631,-10.05896187,34.14063263,9.497750282,1.660357952,-26.48451233,-2.95750618,-11.91004372,-9.383257866,-2.994035959,-7.096763134,-1.469270706,-11.17658234,4.030506611,-8.254499435,-5.616734028,-4.0350914,-4.329116344,-3.777065516,11,1
11-38.wav,0.388258964,0.22465457,-354.5883789,134.6546631,-13.13210964,25.73680115,5.595716953,-1.178024411,-27.55587196,-6.478104591,-15.9012661,-6.4185462,0.795787752,-7.493113518,-0.522722661,-8.675973892,4.381299496,-7.853331566,-4.704195499,-4.319887638,-4.801011562,-4.169154167,11,1
12-01.wav,0.416569322,0.055135839,-400.2531738,158.4293976,-29.24270248,23.58427429,-24.82418251,6.346206188,-34.12496185,5.957852364,-9.226964951,0.61675036,0.584258914,-17.60203171,-2.420771122,-14.37762737,4.149820805,-16.73210716,-1.627414703,-4.268169403,-6.267106056,-1.753715277,12,1
12-02.wav,0.4514893,0.047507074,-363.1687622,119.8893204,12.84278202,41.02462769,9.17878437,4.202568054,-3.028619289,0.679240823,-0.945361137,6.819569111,-8.15917778,2.465592623,-4.265890598,3.897101879,-0.489955634,-1.020583868,-8.496321678,8.814142227,-8.610397339,1.169210553,12,1
12-03.wav,0.431881934,0.071998812,-373.0846558,112.6347122,18.29513359,43.283535,15.07804108,7.071361065,1.153099775,1.512254477,-2.454180002,2.277201414,-6.609343052,3.925446272,-1.866164804,3.606767178,1.52239871,1.283824205,-5.867536545,5.864922523,-6.745153904,2.172896385,12,1
12-05.wav,0.399621725,0.075221777,-352.7147522,109.9627533,10.4518652,43.72835159,15.31262302,0.998189211,-2.749543667,1.521465898,-0.455499083,5.451191902,-6.032708168,4.437119007,-4.59458065,-0.233100742,0.566181064,0.989101052,-4.762581348,6.617338181,-8.93053627,1.897480607,12,1
12-06.wav,0.424609631,0.073982954,-355.6578369,113.0104675,10.04310131,39.68279648,15.89743042,3.853359938,-2.021647215,1.722093225,-3.13756156,4.586885452,-5.013640881,5.957339764,-0.571790993,2.99304533,-2.076478481,0.121193133,-6.475312233,5.83996582,-5.914974689,3.402866364,12,1
12-07.wav,0.375500262,0.091610447,-345.4098816,112.9580688,5.173798561,41.47770691,16.45430946,3.937787533,-3.948318958,-0.008700361,-0.891460299,4.654487133,-7.321292877,7.623221874,-3.647951603,2.39872551,2.637746334,-0.751565516,-9.095082283,8.872786522,-7.971076012,3.371440649,12,0
12-08.wav,0.412665516,0.110876746,-366.0805664,124.7463531,3.536072016,40.76958847,18.18585777,-1.167021275,-2.312435389,3.75316906,0.21870324,4.510094643,-5.101629257,4.35603857,-3.163346767,2.931691408,-0.160103798,-0.057180684,-8.026670456,6.283041477,-5.986150742,3.779284239,12,1
